property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
house,independent,sector 105,9.9,49500.0,2.0,2.0,2,3.0,Moderately Old,2000.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,orris aster court premier,sector 85,1.38,6509.0,3.0,4.0,2,6.0,Relatively New,1616.0,0.0,1.0,0.0,0.0,0.0,1,76
flat,ss,sector 85,1.98,8222.0,3.0,4.0,3,6.0,Relatively New,2300.0,0.0,0.0,0.0,0.0,0.0,1,42
flat,m3m skywalk,sector 74,2.2,10901.0,3.0,3.0,3,12.0,New Property,1826.0,1.0,0.0,0.0,0.0,0.0,0,15
house,ss hibiscus,sector 50,12.5,40850.0,4.0,4.0,3+,2.0,Relatively New,3060.0,1.0,1.0,0.0,0.0,0.0,2,160
flat,sbtl caladium,sector 109,1.7,6679.0,3.0,3.0,3+,9.0,Relatively New,2303.0,0.0,1.0,0.0,0.0,0.0,1,159
flat,ss the leaf,sector 85,1.05,6402.0,2.0,2.0,3,6.0,Relatively New,1484.0,0.0,0.0,0.0,0.0,1.0,1,49
flat,dlf regency park,sector 110,1.6,14545.0,2.0,2.0,2,3.0,Relatively New,1222.0,0.0,0.0,0.0,0.0,0.0,1,52
house,independent,sector 26,18.25,18250.0,7.0,9.0,3+,4.0,Relatively New,11111.0,1.0,1.0,1.0,1.0,0.0,0,77
flat,aipl the peaceful homes,sector 70a,2.8,11914.0,3.0,4.0,3,22.0,Relatively New,2350.1762632197415,0.0,1.0,0.0,0.0,0.0,1,49
flat,bestech park view spa next,sector 67,2.72,11574.0,4.0,4.0,3+,0.0,Relatively New,2250.0,0.0,1.0,0.0,1.0,0.0,0,128
house,eldeco mansionz,sector 48,5.15,18885.0,5.0,7.0,3,2.0,Moderately Old,2727.0,0.0,1.0,0.0,1.0,0.0,0,145
flat,gls arawali homes,sohna road,0.28,5982.0,2.0,2.0,2,3.0,Relatively New,520.0,0.0,0.0,0.0,0.0,0.0,1,42
flat,bestech park view city,sector 49,2.7,12505.0,3.0,4.0,3+,6.0,Moderately Old,2159.1363454618154,0.0,0.0,0.0,0.0,0.0,1,0
flat,central park flower valley,sector 33,1.4,21538.0,3.0,3.0,3,2.0,Under Construction,588.0,0.0,0.0,0.0,0.0,0.0,1,54
flat,tata primanti,sector 72,3.3,15384.0,3.0,3.0,3+,10.0,Relatively New,2000.0,0.0,1.0,0.0,0.0,0.0,0,165
flat,godrej air,sector 85,1.8,13136.0,3.0,3.0,3,30.0,Under Construction,141.0,0.0,0.0,0.0,0.0,0.0,1,45
flat,adani m2k oyster grande,sector 102,1.9,14074.0,3.0,4.0,3,21.0,Relatively New,1605.0,0.0,1.0,0.0,0.0,0.0,1,60
flat,ansal sushant residency,sector 57,1.5,6775.0,3.0,2.0,3+,1.0,Moderately Old,273.0,0.0,0.0,0.0,0.0,0.0,1,87
flat,conscient heritage max,sector 102,2.65,10375.0,4.0,5.0,3+,17.0,Moderately Old,2311.0,0.0,1.0,0.0,0.0,0.0,1,125
flat,ansal heights 86,sector 86,0.67,5100.0,2.0,2.0,1,10.0,Relatively New,1231.0,0.0,0.0,0.0,0.0,0.0,1,115
house,independent,sector 7,3.85,14650.0,4.0,4.0,3,3.0,Old Property,2628.0,0.0,0.0,0.0,0.0,0.0,1,27
flat,godrej frontier,sector 80,1.6,7000.0,3.0,3.0,3,5.0,Moderately Old,2047.0,0.0,1.0,0.0,0.0,0.0,1,53
flat,vatika sovereign park,sector 99,3.25,9672.0,4.0,4.0,3+,2.0,New Property,3041.0,0.0,1.0,0.0,0.0,0.0,1,123
flat,imperia the esfera,sector 37c,0.9,6272.0,3.0,3.0,3,9.0,Relatively New,1435.0,0.0,0.0,0.0,0.0,0.0,1,66
flat,smart world gems,sector 89,1.0,9007.0,2.0,2.0,3,3.0,New Property,1233.0,1.0,0.0,0.0,0.0,1.0,1,99
house,independent,sector 3,0.68,3875.0,5.0,3.0,0,1.0,Moderately Old,1755.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,bestech park view ananda,sector 81,0.95,6985.0,2.0,2.0,2,14.0,Relatively New,1260.0,0.0,0.0,0.0,0.0,0.0,0,165
flat,bestech park view grand spa,sector 81,2.3,8646.0,3.0,4.0,3+,7.0,Relatively New,2280.0,0.0,1.0,0.0,0.0,0.0,0,49
house,independent,sector 4,0.85,7522.0,3.0,3.0,0,1.0,Moderately Old,1130.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ats kocoon,sector 109,2.15,10262.0,3.0,4.0,3,9.0,Relatively New,1896.0,0.0,1.0,0.0,0.0,0.0,1,97
flat,dlf garden city floors,sector 92,1.7,8588.0,3.0,4.0,2,1.0,Under Construction,1475.0,0.0,0.0,0.0,0.0,0.0,1,63
flat,godrej,sector 79,2.03,9046.0,3.0,4.0,3+,7.0,Relatively New,2031.0,0.0,1.0,0.0,0.0,0.0,1,118
flat,dlf new town heights,sector 86,1.55,6578.0,4.0,4.0,3+,12.0,Moderately Old,2038.0,0.0,1.0,0.0,1.0,0.0,0,120
house,independent,sector 9,0.35,9722.0,2.0,2.0,1,2.0,Old Property,360.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,nagata group housing society,sector 1,0.85,3695.0,3.0,3.0,3+,4.0,Relatively New,2081.0,0.0,1.0,0.0,0.0,0.0,1,5
flat,espire south,sector 68,1.32,9050.0,2.0,2.0,2,9.0,New Property,1460.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,tata primanti,sector 72,4.1,14100.0,4.0,5.0,3+,39.0,New Property,2629.0,0.0,1.0,0.0,0.0,1.0,1,103
house,independent,sector 14,4.6,20444.0,1.0,1.0,0,1.0,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,1,0
house,independent,sohna road,1.55,14720.0,2.0,3.0,2,1.0,New Property,1053.0,1.0,0.0,0.0,1.0,0.0,0,49
flat,vatika inxt floors,sector 82a,0.75,7500.0,2.0,2.0,2,1.0,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,sobha city,sector 108,3.25,15685.0,3.0,3.0,3,12.0,Relatively New,2072.043353522474,0.0,0.0,0.0,0.0,0.0,1,99
flat,signature the roselia,sector 95,0.45,7908.0,2.0,2.0,2,2.0,New Property,632.0,0.0,0.0,0.0,0.0,0.0,0,31
flat,the close north,sector 50,2.65,10685.0,3.0,4.0,3+,6.0,Moderately Old,2470.0,0.0,1.0,0.0,0.0,0.0,0,174
flat,ss,sector 85,1.18,7170.0,2.0,2.0,3,4.0,Relatively New,1630.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,ireo victory valley,sector 67,4.5,14097.0,4.0,4.0,3+,0.0,Relatively New,3160.0,0.0,1.0,0.0,1.0,0.0,0,42
house,independent,sector 26,4.0,29630.0,4.0,4.0,3,2.0,Old Property,1350.0,0.0,0.0,1.0,0.0,0.0,1,41
flat,m3m golfestate,sector 65,6.15,15998.0,3.0,5.0,3+,1.0,Relatively New,4271.0,0.0,1.0,0.0,0.0,0.0,2,49
flat,emaar mgf the palm drive,sector 66,3.0,14285.0,4.0,5.0,3+,10.0,Relatively New,2100.1050052502624,0.0,1.0,0.0,0.0,0.0,0,49
house,godrej meridien,sector 106,5.6,14000.0,5.0,4.0,3+,33.0,New Property,4000.0,1.0,1.0,1.0,1.0,0.0,1,151
flat,smart world gems,sector 89,1.16,8151.0,3.0,3.0,2,3.0,Under Construction,1581.0,1.0,0.0,0.0,0.0,0.0,1,68
house,independent,sector 2,0.4,7619.0,2.0,2.0,1,1.0,Relatively New,583.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ramprastha the edge towers,sector 37d,0.98,5536.0,3.0,3.0,3+,5.0,Relatively New,1675.0,0.0,0.0,0.0,1.0,0.0,1,174
flat,paras dews,sector 106,0.88,6353.0,2.0,2.0,3+,3.0,Relatively New,1120.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,m3m heights,sector 65,1.9,15000.0,2.0,2.0,3,4.0,Under Construction,1141.0,0.0,0.0,0.0,0.0,0.0,1,54
flat,city heights,sector 39,1.75,8750.0,3.0,4.0,3,3.0,Old Property,2222.0,0.0,1.0,0.0,0.0,0.0,2,42
flat,parsvnath green ville,sector 48,2.0,7765.0,3.0,3.0,0,15.0,Relatively New,1923.0,0.0,1.0,0.0,0.0,0.0,1,74
flat,vatika gurgaon,sector 83,1.15,5808.0,3.0,3.0,2,3.0,Relatively New,1350.0,1.0,1.0,1.0,1.0,0.0,0,165
flat,tulip ivory,sector 70,5.0,10416.0,6.0,7.0,3+,0.0,Relatively New,5333.0,1.0,1.0,0.0,0.0,0.0,1,119
flat,vatika sovereign next,sector 82a,3.85,7500.0,5.0,6.0,3+,6.0,New Property,5711.0,0.0,1.0,0.0,1.0,0.0,1,148
flat,shree vardhman victoria,sector 70,1.23,9111.0,2.0,2.0,3,1.0,Relatively New,1222.0,1.0,0.0,0.0,0.0,0.0,1,43
flat,imperia the esfera,sector 37c,0.87,5513.0,2.0,3.0,3+,5.0,Relatively New,1300.0,1.0,0.0,0.0,0.0,0.0,1,109
flat,siddhi vinayak apartments,sector 55,1.44,9600.0,3.0,3.0,2,6.0,Moderately Old,1700.0,0.0,0.0,0.0,0.0,1.0,0,47
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3.0,3.0,3,9.0,Relatively New,1852.0,0.0,0.0,0.0,0.0,0.0,1,72
flat,brisk lumbini terrace homes,sector 109,1.38,6338.0,3.0,3.0,1,4.0,Moderately Old,2419.0,0.0,0.0,0.0,0.0,0.0,1,20
flat,umang monsoon breeze,sector 78,1.05,5666.0,3.0,3.0,3,6.0,Moderately Old,1853.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,dlf the arbour,sector 63,7.8,19747.0,4.0,4.0,0,6.0,New Property,3950.0,0.0,0.0,0.0,0.0,0.0,1,61
flat,unitech greenwood city,sector 45,2.4,12346.0,3.0,3.0,2,1.0,New Property,195.0,0.0,1.0,0.0,0.0,0.0,0,19
flat,pioneer park,sector 61,2.0,11764.0,3.0,3.0,3,24.0,Moderately Old,1538.0,0.0,0.0,0.0,0.0,0.0,0,75
flat,sare homes,sector 92,1.19,5219.0,4.0,3.0,3,14.0,Relatively New,2533.0,0.0,1.0,0.0,0.0,0.0,1,100
flat,cghs airport apartment,sector 47,1.8,6000.0,4.0,4.0,3+,4.0,Moderately Old,2857.0,0.0,0.0,1.0,0.0,0.0,0,120
flat,ss the coralwood,sector 84,1.01,5771.0,3.0,3.0,2,18.0,Relatively New,1475.0,0.0,0.0,0.0,0.0,0.0,1,40
flat,alpha corp gurgaonone,sector 84,0.85,6692.0,2.0,2.0,3,6.0,Relatively New,1158.0,0.0,0.0,0.0,0.0,0.0,0,28
flat,umang winter hills,sector 77,0.75,5588.0,2.0,2.0,2,8.0,Relatively New,1140.0,0.0,0.0,1.0,0.0,0.0,0,102
flat,tulip violet,sector 69,1.55,9822.0,3.0,3.0,2,5.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1,99
flat,signature global city,sector 37d,1.1,9838.0,2.0,2.0,2,4.0,Relatively New,1242.0,0.0,0.0,0.0,0.0,0.0,1,59
flat,sidhartha ncr one,sector 95,0.56,4106.0,2.0,2.0,2,10.0,New Property,1364.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,signature global orchard avenue,sector 93,0.4,7359.0,2.0,2.0,2,11.0,New Property,604.0,0.0,0.0,0.0,0.0,0.0,1,37
flat,bestech park view grand spa,sector 81,2.22,8345.0,3.0,4.0,3+,15.0,Relatively New,2407.0,0.0,1.0,0.0,0.0,0.0,0,174
house,independent,sector 4,5.0,10101.0,3.0,3.0,2,1.0,Old Property,4950.0,0.0,0.0,0.0,0.0,0.0,1,22
flat,pivotal devaan,sector 84,0.37,6346.0,2.0,2.0,1,5.0,Relatively New,532.0,0.0,0.0,0.0,0.0,0.0,1,73
house,independent,sector 14,3.4,15111.0,3.0,3.0,3,1.0,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,1,32
flat,maruti vihar,sector 28,1.0,9090.0,1.0,1.0,1,1.0,Old Property,995.0,1.0,0.0,0.0,1.0,0.0,0,80
house,vipul tatvam villa,sector 48,7.35,22812.0,4.0,5.0,2,2.0,Moderately Old,3222.0,1.0,1.0,1.0,1.0,0.0,0,144
flat,sagar apartment,sector 56,1.45,7250.0,3.0,3.0,3+,7.0,Old Property,1900.0,1.0,1.0,0.0,1.0,1.0,1,166
flat,indiabulls enigma,sector 110,3.79,9895.0,5.0,5.0,3,4.0,Relatively New,3466.0,0.0,1.0,0.0,0.0,1.0,1,125
flat,experion windchants,sector 112,5.6,11551.0,4.0,6.0,3+,8.0,Relatively New,3655.35,0.0,1.0,0.0,0.0,0.0,0,168
flat,signature global solera,sector 107,0.36,5980.0,2.0,2.0,1,7.0,Relatively New,598.0,0.0,0.0,0.0,0.0,1.0,1,49
flat,shapoorji pallonji joyville gurugram,sector 102,2.5,14000.0,3.0,3.0,3,15.0,Under Construction,1653.0,0.0,0.0,0.0,0.0,0.0,1,151
flat,gls arawali homes,sohna road,0.26,4513.0,2.0,2.0,2,5.0,New Property,640.0,0.0,0.0,0.0,0.0,0.0,1,78
flat,mapsko mount ville,sector 79,1.25,8389.0,3.0,3.0,3,18.0,Relatively New,1058.0,1.0,0.0,0.0,0.0,0.0,0,102
flat,laxmi pareena,sector 99a,0.3,6666.0,2.0,1.0,0,12.0,New Property,500.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ild greens,sector 37c,1.0,4723.0,3.0,3.0,3,3.0,Under Construction,1629.0,0.0,0.0,0.0,0.0,0.0,1,51
flat,ss the leaf,sector 83,1.19,7225.0,2.0,2.0,3,4.0,Relatively New,1630.0,0.0,0.0,0.0,0.0,0.0,1,49
house,ansal sushant lok plots,sector 43,11.5,17692.0,7.0,8.0,3+,3.0,Old Property,9000.0,0.0,1.0,1.0,1.0,0.0,0,31
flat,dlf the ultima,sector 81,2.26,10761.0,3.0,4.0,3+,17.0,New Property,1900.0,0.0,1.0,0.0,0.0,0.0,2,174
flat,mapsko casa bella,sector 82,1.38,5443.0,4.0,5.0,3+,20.0,Relatively New,2294.0,0.0,1.0,0.0,0.0,0.0,1,79
flat,gls arawali homes,sohna road,0.3,5291.0,2.0,2.0,0,10.0,Relatively New,567.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,raheja atlantis,sector 31,5.5,18688.0,4.0,5.0,3+,1.0,Relatively New,2663.0,1.0,1.0,0.0,1.0,0.0,1,81
house,independent,sector 11,0.44,4251.0,3.0,2.0,1,1.0,Relatively New,128.0,0.0,0.0,0.0,1.0,1.0,1,46
flat,m3m woodshire,sector 107,0.8,5856.0,2.0,2.0,3+,6.0,Relatively New,1204.0,0.0,0.0,0.0,1.0,0.0,0,174
flat,dlf the ultima,sector 81,2.34,11185.0,3.0,4.0,3+,14.0,Relatively New,1760.0,0.0,1.0,0.0,0.0,0.0,2,174
house,independent,sector 26,17.0,37627.0,5.0,5.0,3+,2.0,Relatively New,4518.0,1.0,1.0,1.0,1.0,0.0,0,124
flat,tulip violet,sector 69,2.05,9950.0,4.0,4.0,2,0.0,Relatively New,1889.0,0.0,0.0,0.0,0.0,0.0,1,157
flat,dlf the skycourt,sector 86,2.2,11500.0,3.0,3.0,1,7.0,Relatively New,1747.0,0.0,0.0,0.0,1.0,0.0,2,77
flat,puri diplomatic greens,sector 111,3.65,12372.0,4.0,5.0,3+,17.0,Moderately Old,2670.0,0.0,1.0,0.0,0.0,0.0,0,132
flat,m3m ikonic,sector 68,1.78,9128.0,3.0,3.0,3+,27.0,Relatively New,1845.0,0.0,0.0,0.0,0.0,0.0,0,126
flat,emaar palm gardens,sector 83,3.15,8400.0,5.0,7.0,3+,15.0,Relatively New,3200.0,0.0,1.0,0.0,0.0,0.0,0,165
flat,conscient heritage max,sector 102,1.78,9218.0,3.0,4.0,3+,5.0,Moderately Old,1748.0,0.0,1.0,0.0,0.0,0.0,1,125
flat,dlf the ultima,sector 81,2.12,10080.0,3.0,3.0,3+,9.0,Relatively New,1650.0,1.0,1.0,0.0,1.0,1.0,2,49
house,independent,sector 4,4.12,8889.0,2.0,1.0,3+,2.0,Moderately Old,4635.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,tulip ivory,sector 70,2.35,9791.0,4.0,4.0,3+,10.0,Moderately Old,2667.0,0.0,1.0,0.0,0.0,0.0,0,65
flat,signature global synera,sector 81,0.48,8450.0,2.0,2.0,1,7.0,Relatively New,613.0,0.0,0.0,0.0,0.0,0.0,0,70
flat,chd avenue,sector 71,1.25,7171.0,3.0,4.0,2,7.0,Relatively New,1577.0,0.0,1.0,0.0,0.0,0.0,0,160
house,independent,sohna road road,6.25,6944.0,3.0,3.0,0,1.0,Moderately Old,9000.0,0.0,0.0,0.0,0.0,0.0,1,0
house,independent,sector 14,5.0,22222.0,3.0,3.0,3,1.0,Moderately Old,2250.0,0.0,0.0,0.0,0.0,0.0,1,25
flat,smart world orchard,sector 61,1.57,13652.0,2.0,2.0,2,3.0,New Property,1150.0,1.0,0.0,0.0,0.0,1.0,1,71
flat,zara aavaas,sector 104,0.65,8519.0,3.0,2.0,2,7.0,New Property,848.0,0.0,0.0,0.0,0.0,0.0,1,65
flat,ireo the corridors,sector 67a,1.6,9264.0,3.0,3.0,2,3.0,New Property,1346.0,0.0,0.0,1.0,0.0,0.0,0,142
house,independent,sector 1,1.85,16003.0,4.0,3.0,2,3.0,Moderately Old,1284.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,smart world gems,sector 89,0.97,8794.0,2.0,2.0,3+,2.0,New Property,1103.0,0.0,0.0,0.0,0.0,0.0,1,49
house,independent,sector 2,2.55,16378.0,3.0,3.0,2,2.0,Old Property,1557.0,0.0,0.0,0.0,0.0,0.0,1,8
flat,breez global heights 88a,sector 88a,0.5,8375.0,3.0,2.0,2,2.0,Under Construction,663.0,0.0,0.0,0.0,0.0,0.0,1,15
house,central park flower valley cerise floors,sector 33,1.35,11157.0,2.0,2.0,2,4.0,New Property,1210.0,1.0,0.0,0.0,0.0,0.0,2,107
flat,ss the leaf,sector 85,1.58,7714.0,3.0,4.0,3,8.0,Relatively New,2227.0,0.0,1.0,0.0,0.0,0.0,1,159
flat,eldeco accolade,sohna road,0.78,6170.0,2.0,2.0,2,3.0,Relatively New,1144.0,0.0,0.0,0.0,0.0,0.0,0,72
flat,supertech hues,sector 68,0.93,8611.0,2.0,2.0,2,11.0,New Property,1200.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,pivotal devaan,sector 84,0.34,7039.0,2.0,2.0,1,1.0,Relatively New,537.0,0.0,0.0,1.0,0.0,0.0,0,84
flat,ashiana mulberry,sohna road,0.95,6485.0,2.0,2.0,3+,3.0,New Property,1175.97,1.0,0.0,0.0,0.0,0.0,1,89
flat,tulip violet,sector 69,1.4,8856.0,3.0,3.0,2,9.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1,120
flat,swarn jayanti cghs,sector 54,1.75,7608.0,4.0,3.0,3+,3.0,Old Property,1900.0,0.0,0.0,0.0,0.0,1.0,0,26
flat,dlf regal gardens,sector 90,1.21,6926.0,3.0,3.0,3+,29.0,Relatively New,1581.0,0.0,0.0,0.0,0.0,1.0,1,95
house,dlf city plots phase 2,sector 25,10.5,29022.0,4.0,4.0,2,2.0,Old Property,3618.0,0.0,1.0,0.0,1.0,0.0,0,91
flat,ramprastha skyz,sector 37d,1.2,6000.0,3.0,2.0,1,9.0,Under Construction,1900.0,0.0,1.0,0.0,0.0,1.0,1,53
flat,ss the leaf,sector 85,1.11,6851.0,2.0,2.0,3,8.0,Relatively New,1630.0,0.0,0.0,1.0,0.0,0.0,1,174
house,independent,sector 7,1.15,8519.0,5.0,3.0,2,2.0,Old Property,1350.0,0.0,0.0,0.0,1.0,0.0,1,15
house,vatika india next,sector 82,6.5,20062.0,4.0,3.0,0,2.0,Relatively New,3240.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ats triumph,sector 104,1.73,7554.0,3.0,4.0,3+,15.0,Relatively New,2072.0,0.0,1.0,0.0,0.0,0.0,1,159
house,independent,sector 9a,4.5,14286.0,9.0,9.0,3+,3.0,Relatively New,3150.0,1.0,0.0,0.0,1.0,1.0,0,38
flat,tulip violet,sector 69,1.19,8814.0,2.0,3.0,1,0.0,Relatively New,1500.0,1.0,0.0,0.0,0.0,0.0,0,174
flat,tulip violet,sector 69,1.38,8972.0,3.0,3.0,1,12.0,Relatively New,1709.0,0.0,0.0,0.0,0.0,0.0,1,174
flat,microtek greenburg,sector 86,1.93,8446.0,3.0,4.0,3,12.0,Relatively New,2068.0,0.0,1.0,0.0,0.0,0.0,1,72
flat,adani m2k oyster grande,sector 102,2.4,9305.0,3.0,4.0,3+,3.0,Relatively New,2334.0,1.0,0.0,0.0,0.0,0.0,0,49
flat,ashiana mulberry,sohna road,1.05,5412.0,2.0,2.0,3,1.0,New Property,1175.97,1.0,0.0,0.0,0.0,0.0,1,49
flat,orris carnation residency,sector 85,0.9,4531.0,4.0,4.0,3,8.0,Moderately Old,1575.0,0.0,0.0,0.0,0.0,0.0,0,40
flat,paras dews,sector 106,1.13,6406.0,3.0,4.0,3+,18.0,Relatively New,1186.0,1.0,1.0,0.0,0.0,0.0,1,49
flat,vatika gurgaon,sector 83,0.87,6987.0,2.0,2.0,2,3.0,Moderately Old,1127.0,0.0,0.0,0.0,0.0,0.0,1,35
flat,emaar mgf emerald floors premier,sector 65,2.35,16206.0,3.0,3.0,3,2.0,Relatively New,1500.0,1.0,1.0,0.0,0.0,0.0,0,64
flat,ireo skyon,sector 60,2.05,15185.0,2.0,3.0,2,2.0,Relatively New,1520.0,0.0,0.0,1.0,0.0,0.0,0,174
flat,unitech heritage city,sector 14,4.26,13108.0,4.0,4.0,0,9.0,Old Property,3250.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,sare homes,sector 92,0.95,4250.0,4.0,3.0,2,16.0,New Property,1983.0,0.0,0.0,0.0,0.0,0.0,1,95
flat,godrej nature plus,sector 33,1.2,12000.0,2.0,2.0,3+,3.0,Under Construction,1111.0,0.0,0.0,0.0,0.0,0.0,1,105
house,independent,sector 4,0.8,11852.0,2.0,3.0,1,2.0,Moderately Old,675.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,pgr shree kripaluji apartment,sector 52,1.4,6086.0,3.0,3.0,3+,8.0,Relatively New,2556.0,0.0,0.0,0.0,0.0,0.0,0,80
flat,dlf new town heights,sector 91,1.8,7679.0,4.0,4.0,3+,6.0,Moderately Old,2604.0,0.0,1.0,0.0,1.0,0.0,1,81
flat,m3m woodshire,sector 107,1.01,7394.0,2.0,2.0,3+,11.0,New Property,1200.0,0.0,0.0,0.0,0.0,1.0,1,74
flat,m3m skycity,sector 65,3.5,17039.0,3.0,3.0,3,15.0,New Property,2282.0,1.0,1.0,0.0,1.0,0.0,0,166
flat,tulip violet,sector 69,1.36,8618.0,3.0,3.0,2,12.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0,49
flat,bestech park view grand spa,sector 81,4.5,10714.0,4.0,6.0,3+,17.0,Relatively New,3801.0,0.0,1.0,0.0,0.0,0.0,0,44
flat,m3m soulitude,sector 89,1.0,9066.0,2.0,2.0,2,2.0,New Property,1226.0,1.0,0.0,0.0,0.0,0.0,1,49
house,independent,sector 26,18.0,39841.0,5.0,4.0,3+,4.0,Moderately Old,4518.0,1.0,1.0,1.0,1.0,0.0,0,113
flat,shree vardhman mantra,sector 67,0.56,7000.0,2.0,2.0,1,8.0,New Property,889.0,0.0,0.0,0.0,0.0,0.0,1,65
house,independent,sector 12,0.38,4222.0,3.0,3.0,3,3.0,Relatively New,900.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,signature global park,sohna road,0.56,6812.0,2.0,2.0,3,3.0,New Property,913.0,0.0,0.0,0.0,0.0,0.0,1,81
flat,pioneer park,sector 61,1.6,11594.0,2.0,2.0,2,21.0,Relatively New,1533.0,0.0,1.0,0.0,0.0,0.0,1,105
flat,raheja revanta,sector 78,0.99,6100.0,2.0,2.0,3,14.0,Under Construction,1467.0,0.0,0.0,0.0,0.0,1.0,1,39
flat,ireo victory valley,sector 67,4.75,13929.0,4.0,4.0,3+,0.0,Relatively New,3200.0,1.0,1.0,1.0,1.0,0.0,0,165
flat,breez global heights,sohna road,0.46,4842.0,2.0,2.0,2,4.0,Relatively New,800.0,0.0,0.0,0.0,0.0,0.0,2,93
flat,ireo the grand arch,sector 58,4.85,16934.0,4.0,5.0,3,23.0,Relatively New,3182.0,1.0,1.0,0.0,1.0,1.0,0,49
flat,m3m skywalk,sector 74,1.6,11379.0,2.0,2.0,2,28.0,New Property,1272.0,0.0,0.0,0.0,0.0,0.0,1,15
flat,conscient heritage max,sector 102,2.2,10237.0,3.0,4.0,3+,20.0,Relatively New,1186.0,1.0,1.0,0.0,0.0,0.0,0,45
flat,pareena mi casa,sector 68,0.92,7389.0,2.0,2.0,3,5.0,Under Construction,1127.0,0.0,0.0,0.0,0.0,1.0,1,50
flat,godrej aria,sector 79,1.69,8522.0,3.0,3.0,2,7.0,Relatively New,1795.0,0.0,0.0,0.0,0.0,0.0,1,112
flat,parsvnath green ville,sector 48,1.6,8376.0,3.0,3.0,3+,8.0,Old Property,1895.0,0.0,0.0,0.0,0.0,1.0,0,49
flat,emaar mgf the palm drive,sector 66,3.45,15681.0,3.0,4.0,3,6.0,Relatively New,2000.0,0.0,1.0,0.0,0.0,0.0,0,95
house,independent,sector 105,1.3,11556.0,3.0,3.0,1,1.0,Moderately Old,1125.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ramprastha the edge towers,sector 37d,0.8,5797.0,2.0,2.0,3,2.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1,78
flat,sanskriti apartments,sector 43,2.5,13513.0,3.0,2.0,3,5.0,Old Property,1674.0,1.0,0.0,0.0,0.0,0.0,1,0
flat,dlf new town heights,sector 90,1.21,6243.0,3.0,3.0,3+,7.0,Relatively New,1929.0,0.0,1.0,0.0,1.0,0.0,1,127
flat,eldeco accolade,sohna road,1.1,7549.0,3.0,2.0,3,13.0,Relatively New,1319.0,0.0,0.0,0.0,0.0,0.0,1,56
house,unitech aspen greens,sector 50,12.0,37037.0,3.0,4.0,2,1.0,Moderately Old,3240.0,1.0,1.0,0.0,0.0,0.0,0,101
flat,godrej aria,sector 79,1.0,6653.0,2.0,2.0,2,4.0,Relatively New,1300.0,1.0,0.0,0.0,0.0,0.0,1,49
house,independent,sector 11,4.0,19753.0,5.0,4.0,1,2.0,Moderately Old,2025.0,0.0,0.0,0.0,0.0,0.0,1,0
house,independent,sector 56,2.99,20635.0,4.0,4.0,2,2.0,Moderately Old,1449.0,1.0,1.0,0.0,1.0,0.0,0,49
house,independent,sector 9,1.65,18333.0,2.0,3.0,0,3.0,Old Property,900.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,shree vardhman flora,sector 90,0.92,4717.0,3.0,3.0,2,6.0,Relatively New,2167.0,1.0,0.0,0.0,0.0,0.0,0,49
flat,raheja vedaanta,sector 108,1.25,5681.0,3.0,2.0,0,0.0,Relatively New,1991.0,0.0,0.0,0.0,0.0,0.0,0,65
flat,puri diplomatic greens,sector 111,2.58,11727.0,3.0,4.0,2,9.0,Relatively New,2200.0511639805577,0.0,1.0,0.0,0.0,0.0,1,101
flat,bestech park view ananda,sector 81,0.95,6985.0,2.0,2.0,2,13.0,Relatively New,1150.0,0.0,0.0,0.0,0.0,0.0,0,167
flat,supertech new soft launch,sector 68,0.84,7119.0,2.0,2.0,2,7.0,New Property,1180.0,0.0,0.0,0.0,0.0,0.0,1,0
